, 14 days,SMA12,EMA12,TBR24,VOL29,MOM10,,SMA26,EMA26,TBR12,VOL87,,Change,Gain,Loss,AV GAIN,AV LOSS,RS(INPUT 10),RSI,,,,SMA_12>SMA26,EMA_12>EMA26,TBR12>TBR24,VOL29>VOL87,MOM>0,RSI>70%,14 day increase
608.05,0,598.0691667,586.6193482,-0.006308117,0.019586433,-12.7,,587.8011538,608.2660248,-0.006308117,0.038004904,,-1.66,0,1.66,3.312,2.042,1.621939275,61.86029137,,,,1,0,1,0,0,1,0
606.39,0,600.7816667,588.7981665,-0.009020934,0.018779501,-23.73,,588.8623077,606.2456904,-0.009020934,0.039736532,,5.52,5.52,0,4.415,2.042,2.162095984,68.37540654,,,,1,0,1,0,0,1,0
611.91,0,603.3566667,591.0379357,0,0.017992399,-30.9,,589.8596154,612.3457161,0,0.040966096,,-1.66,0,1.66,4.58,1.49,3.073825503,75.45304778,,,,1,0,0,0,0,0,0
610.25,0,605.2416667,593.2231251,-0.002712817,0.016396169,-28.14,,590.8357692,610.0887911,-0.002712817,0.0421548,,1.66,1.66,0,4.414,1.6,2.75875,73.39541071,,,,1,0,1,0,0,0,0
611.91,0,606.0691667,595.1994392,0,0.014773144,-34.76,,592.2365385,612.050093,0,0.043462071,,-16,0,16,4.91,1.434,3.423988842,77.39596469,,,,1,0,0,0,0,0,0
595.91,0,605.4258333,596.7727306,-0.009161651,0.012500818,-13.25,,592.6611538,594.6684544,-0.009161651,0.045214094,,-7.73,0,7.73,3.31,1.985,1.667506297,62.51180359,,,,1,1,0,0,0,1,0
588.18,1,604.92,598.0261567,-0.022014566,0.01232279,-11.03,,592.4276923,587.6808881,-0.022014566,0.046902448,,7.17,7.17,0,3.088,1.985,1.555667506,60.87127932,,,,1,1,0,0,0,1,1
595.35,0,604.5975,599.0371326,-0.01009278,0.01293388,-22.62,,592.6396154,595.9399317,-0.01009278,0.048397389,,0,0,0,3.53,1.268,2.783911672,73.5723218,,,,1,1,1,0,0,0,0
595.35,0,603.9075,599.7864199,-0.01009278,0.013294487,-22.07,,592.9788462,595.3046206,-0.01009278,0.049924544,,6.07,6.07,0,3.53,1.323,2.668178382,72.73851226,,,,1,1,1,0,0,0,0
601.42,0,603.0333333,600.285945,0,0.01513066,-18.2,,593.9973077,601.8904138,0,0.0512445,,-6.07,0,6.07,3.53,1.71,2.064327485,67.36641221,,,,1,0,0,0,0,1,0
595.35,0,602.1133333,600.5670817,0,0.017015361,-3.86,,595.0157692,594.8468912,0,0.052473978,,-12.69,0,12.69,2.923,2.537,1.152148207,53.53479853,,,,1,1,0,0,0,1,0
582.66,0,600.2275,600.5148383,-0.021315193,0.019221534,9.94,,595.6734615,581.7225468,-0.021315193,0.05324344,,-1.65,0,1.65,1.654,2.648,0.624622356,38.44723384,,,,1,1,0,0,1,1,0
581.01,0,597.9741667,600.1239658,-0.030389506,0.021030872,14.34,,596.0553846,580.9551887,-0.024086672,0.053504363,,1.1,1.1,0,1.489,2.923,0.509408142,33.74886673,,,,1,1,0,0,1,1,0
582.11,1,595.9508333,599.4819454,-0.02944462,0.022420669,10.49,,596.5007692,582.1988316,-0.022239019,0.053607465,,-4.96,0,4.96,1.764,2.813,0.627088518,38.54052873,,,,0,1,0,0,1,1,1
577.15,1,593.0541667,598.4930564,-0.05595721,0.024210446,11.03,,596.6069231,576.7616283,-0.030570253,0.053786022,,5.51,5.51,0,1.71,2.813,0.60789193,37.80676542,,,,0,1,0,0,1,1,1
582.66,1,590.755,597.3025862,-0.053770076,0.02452892,-2.2,,596.9461538,583.1137209,-0.021315193,0.053659533,,-5.51,0,5.51,2.482,2.262,1.097259063,52.31871838,,,,0,1,0,0,0,1,1
577.15,1,587.8583333,595.8496242,-0.065238165,0.025039567,2.2,,596.7976923,576.6912522,-0.030570253,0.053587224,,-4.42,0,4.42,2.042,2.262,0.902740937,47.44423792,,,,0,1,0,0,1,1,1
572.73,1,585.9266667,594.3230153,-0.072396871,0.025019558,11.04,,596.2246154,572.4252883,-0.037994457,0.053229019,,0.55,0.55,0,1.6,2.704,0.591715976,37.17472119,,,,0,1,0,0,1,1,1
573.28,1,584.685,592.8402437,-0.071506082,0.024456763,11.04,,595.1207692,573.3457471,-0.037070631,0.052682754,,9.94,9.94,0,1.6,2.704,0.591715976,37.17472119,,,,0,1,0,0,1,1,1
583.22,1,583.6741667,591.430078,-0.06376216,0.023111183,2.76,,594.3357692,583.9795579,-0.02037457,0.052106106,,8.27,8.27,0,1.6,1.876,0.852878465,46.02991945,,,,0,1,0,0,1,1,1
591.49,1,583.3525,590.1873737,-0.050486403,0.022530805,-4.41,,594.2296154,592.0677263,-0.006483581,0.051631637,,1.11,1.11,0,1.6,1.159,1.380500431,57.9920261,,,,0,0,0,0,0,1,1
592.6,1,582.6175,589.0227778,-0.04870453,0.022364112,-1.66,,593.975,592.6409441,-0.004619132,0.051348544,,2.75,2.75,0,1.6,1.434,1.115760112,52.73566249,,,,0,0,0,0,0,1,1
595.35,1,582.6175,588.0373504,-0.04428998,0.022225461,-4.96,,593.6565385,595.5583889,0,0.05118274,,-2.75,0,2.75,1.655,1.159,1.427955134,58.81307747,,,,0,0,0,0,0,1,1
592.6,1,583.4458333,587.3309632,-0.04870453,0.022420179,-2.21,,592.9138462,592.3724316,-0.000927253,0.051031201,,-4.42,0,4.42,1.38,1.159,1.190681622,54.35210713,,,,0,0,0,0,0,1,1
588.18,1,584.0433333,586.825174,-0.055799917,0.023192975,4.97,,592.2134615,587.8575053,-0.018423951,0.050813841,,-7.72,0,7.72,0.938,1.435,0.653658537,39.5280236,,,,0,0,0,0,1,1,1
580.46,1,583.9058333,586.3760446,-0.068192763,0.023616258,18.76,,591.2584615,579.8909611,-0.032195675,0.050317705,,-1.11,0,1.11,0.166,2.042,0.08129285,7.518115942,,,,0,1,0,0,1,1,1
579.35,1,584.0891667,586.0242173,-0.069974636,0.023225333,20.42,,590.1546154,579.3083876,-0.052358676,0.049554327,,4.42,4.42,0,0.055,2.097,0.026227945,2.555762082,,,,0,1,0,0,1,1,1
583.77,1,584.1816667,585.7407479,-0.06287925,0.022542048,27.59,,589.2846154,584.113201,-0.051967455,0.048751891,,0.55,0.55,0,0.055,2.814,0.019545131,1.917044266,,,,0,1,0,0,1,1,1
584.32,1,584.7791667,585.5928124,-0.06199634,0.021976636,31.45,,588.2234615,584.3359076,-0.053625512,0.048128588,,1.66,1.66,0,0.055,3.2,0.0171875,1.689708141,,,,0,1,0,0,1,1,1
585.98,1,585.8833333,585.6375079,-0.059331557,0.021343175,31.45,,587.29,586.1064686,-0.050936948,0.047508042,,1.1,1.1,0,0.055,3.2,0.0171875,1.689708141,,,,0,0,0,0,1,1,1
587.08,1,587.0333333,585.8522503,-0.057565737,0.020796948,30.35,,586.335,587.154887,-0.04915537,0.046923363,,3.86,3.86,0,0.055,3.09,0.017799353,1.748807631,,,,1,0,0,0,1,1,1
590.94,1,587.6766667,586.1329297,-0.051369313,0.020396128,26.49,,586.1438462,591.2311625,-0.051369313,0.046300799,,-0.55,0,0.55,0.055,2.704,0.020340237,1.993475897,,,,1,0,1,0,1,1,1
590.39,1,587.585,586.3563251,-0.052252223,0.020232723,32.55,,586.2288462,590.3252952,-0.052252223,0.045768466,,0,0,0,0,3.255,0,0,,,,1,0,1,0,1,1,1
590.39,1,587.4008333,586.5170187,-0.052252223,0.01995833,24.28,,586.0380769,590.3949773,-0.052252223,0.045227692,,2.76,2.76,0,0.827,3.255,0.254070661,20.25967663,,,,1,0,1,0,1,1,1
593.15,1,587.2175,586.6247851,-0.04782162,0.019901286,22.07,,585.9534615,593.3619248,-0.04782162,0.044704114,,6.07,6.07,0,0.827,3.034,0.272577456,21.41932142,,,,1,0,1,0,1,1,1
599.22,0,587.7691667,586.8008438,-0.038077503,0.019975479,16,,585.8688462,599.6706212,-0.038077503,0.044217979,,0.55,0.55,0,0.827,2.427,0.340749897,25.414874,,,,1,0,1,0,1,1,0
599.77,1,588.735,587.0984063,-0.037194593,0.020214774,16.55,,586.0388462,599.7776445,-0.037194593,0.043843461,,11.59,11.59,0,0.827,2.482,0.333199033,24.99244485,,,,1,0,1,0,1,1,1
611.36,0,591.31,587.7463438,-0.01858927,0.02016885,-8.28,,587.1426923,612.2509504,-0.01858927,0.043504313,,4.41,4.41,0,2.151,1.323,1.62585034,61.91709845,,,,1,0,1,0,0,1,0
615.77,0,594.345,588.7615216,-0.011509937,0.02059677,-13.24,,588.4796154,616.0406961,-0.011509937,0.043413874,,1.66,1.66,0,2.206,0.882,2.501133787,71.43782383,,,,1,0,0,0,0,0,0
617.43,0,597.15,590.0520568,-0.008845154,0.021070948,-18.21,,589.8380769,617.5368695,-0.008845154,0.043421104,,0,0,0,2.537,0.716,3.543296089,77.98954811,,,,1,0,0,0,0,0,0
617.43,0,599.9091667,591.5685352,-0.008845154,0.022312079,-16.56,,591.3873077,617.4217793,-0.008845154,0.043561077,,0,0,0,2.537,0.881,2.879682179,74.2246928,,,,1,0,0,0,0,0,0
617.43,0,602.53,593.2549144,-0.008845154,0.023560346,-27.59,,592.7246154,617.4306324,-0.008845154,0.043785316,,5.51,5.51,0,3.64,0.881,4.131668558,80.51316081,,,,1,0,0,0,0,0,0
622.94,0,605.5183333,595.1415943,0,0.024755975,-43.03,,594.4857692,623.3637975,0,0.044143639,,-8.27,0,8.27,4.633,0.33,14.03939394,93.35079589,,,,1,0,0,0,0,0,0
614.67,0,607.4958333,597.0422464,-0.01065525,0.025860713,-33.11,,596.0988462,614.0012463,-0.002677181,0.044616854,,0.55,0.55,0,3.806,0.495,7.688888889,88.49104859,,,,1,0,0,0,0,0,0
615.22,0,609.565,598.9688239,-0.014149507,0.026790606,-29.24,,597.7119231,615.3137503,-0.001784787,0.044936614,,0,0,0,3.806,0.882,4.315192744,81.18600683,,,,1,0,0,0,0,0,0
615.22,0,611.6341667,600.9173382,-0.028748244,0.027438835,-25.93,,598.9426923,615.2127884,-0.001784787,0.045259042,,1.1,1.1,0,3.806,1.213,3.137675185,75.83183901,,,,1,0,0,0,0,0,0
616.32,0,613.565,602.8631323,-0.028698407,0.02823022,-20.97,,599.8976923,616.4051701,0,0.045521255,,-13.24,0,13.24,3.806,1.709,2.227033353,69.01178604,,,,1,0,0,0,0,1,0
603.08,1,613.8866667,604.5590607,-0.050387353,0.029418379,-2.76,,600.3007692,602.0549869,-0.00272849,0.045769721,,-0.55,0,0.55,2.482,2.206,1.125113327,52.94368601,,,,1,1,0,0,0,1,1
602.53,1,614.1166667,606.0294616,-0.054543457,0.030412113,2.2,,600.5769231,602.5665395,-0.012650553,0.045825885,,-3.31,0,3.31,2.427,2.647,0.916887042,47.83208514,,,,1,1,0,0,1,1,1
599.22,1,613.105,607.118006,-0.059737325,0.030608642,11.03,,600.8315385,598.9625739,-0.020738344,0.045894822,,1.65,1.65,0,2.096,3.199,0.655204751,39.58451369,,,,1,1,0,0,1,1,1
600.87,1,611.8633333,607.8480563,-0.057148237,0.030534558,11.04,,601.3196154,601.0167251,-0.018041869,0.045794056,,-11.03,0,11.03,2.096,3.2,0.655,39.57703927,,,,1,1,0,0,1,1,1
589.84,1,609.5641667,608.1120733,-0.074455899,0.030715413,22.07,,601.6803846,588.9802519,-0.045535454,0.045771261,,-9.93,0,9.93,0.993,3.2,0.3103125,23.68232769,,,,1,1,0,0,1,1,1
579.91,1,606.4375,607.8544466,-0.093182174,0.029780441,38.07,,601.7019231,579.2122883,-0.063271306,0.045489505,,1.65,1.65,0,0,3.807,0,0,,,,1,1,0,0,1,1,1
581.56,1,603.4483333,607.1765831,-0.092163597,0.027451127,37.52,,601.6169231,581.7405932,-0.060606061,0.044745925,,4.42,4.42,0,0,3.752,0,0,,,,1,1,0,0,1,1,1
585.98,1,600.3683333,606.12916,-0.085263815,0.025230453,32.55,,601.6807692,586.3061082,-0.053466434,0.044566936,,3.31,3.31,0,0.055,3.31,0.016616314,1.634472511,,,,0,1,0,0,1,1,1
589.29,1,598.2533333,604.9174944,-0.080096784,0.024513955,23.17,,601.8080769,589.5195301,-0.051505738,0.044637904,,6.06,6.06,0,0.662,2.979,0.222222222,18.18181818,,,,0,1,0,0,1,1,1
595.35,1,596.5975,603.6374952,-0.070636903,0.024966446,25.94,,602.1261538,595.7984977,-0.045989905,0.045250176,,4.97,4.97,0,0.662,3.256,0.203316953,16.8963757,,,,0,1,0,0,1,1,1
600.32,1,595.3558333,602.3633934,-0.062878551,0.02680889,23.73,,602.4869231,600.6678079,-0.052270969,0.046532226,,4.41,4.41,0,0.662,3.035,0.218121911,17.9064106,,,,0,1,0,0,1,1,1
604.73,1,594.39,601.1367175,-0.05599438,0.02881101,28.7,,603.0384615,605.0424763,-0.046963895,0.048354882,,5.52,5.52,0,0.662,3.532,0.187429219,15.78445398,,,,0,0,0,0,1,1,1
610.25,1,594.9875,600.190684,-0.047377459,0.029924858,24.28,,603.8023077,610.6505787,-0.039097437,0.050098844,,1.66,1.66,0,0.662,3.09,0.214239482,17.64392324,,,,0,0,0,0,1,1,1
611.91,1,595.7691667,599.5104506,-0.067281457,0.03020036,23.17,,604.5238462,612.0068786,-0.039824883,0.051558049,,0,0,0,0.662,2.979,0.222222222,18.18181818,,,,0,0,0,0,1,1,1
611.91,1,596.8266667,599.0975608,-0.081946799,0.030334948,25.38,,605.0119231,611.9025478,-0.039824883,0.052623323,,6.07,6.07,0,0.662,3.2,0.206875,17.14137752,,,,0,0,0,0,1,1,1
617.98,1,598.2525,598.9675514,-0.085706677,0.030516862,15.45,,605.7123077,618.4474963,-0.030300177,0.053717145,,1.1,1.1,0,1.048,2.593,0.40416506,28.78330129,,,,0,0,0,0,1,1,1
619.08,1,600.6891667,599.2324153,-0.08854274,0.031910065,11.59,,606.0092308,619.1286541,-0.028574119,0.054831092,,-0.55,0,0.55,1.324,2.483,0.533225936,34.77804045,,,,0,0,0,0,1,1,1
618.53,1,603.9075,599.9516591,-0.089352493,0.0332563,14.9,,606.1153846,618.4839497,-0.032791243,0.056052341,,-6.07,0,6.07,1.269,2.759,0.459949257,31.50446872,,,,0,0,0,0,1,1,1
612.46,1,606.4825,600.9564039,-0.098289214,0.034208086,27.04,,605.9242308,611.9966193,-0.043927568,0.057229873,,8.83,8.83,0,0.662,3.366,0.196672608,16.43495531,,,,1,0,0,0,1,1,1
621.29,1,609.425,602.2592648,-0.085289008,0.034291337,19.31,,606.0726923,622.0048754,-0.030143615,0.058327738,,2.76,2.76,0,0.662,2.593,0.255302738,20.33794163,,,,1,0,0,0,1,1,1
624.05,1,612.3216667,603.8073266,-0.081225523,0.034500238,7.17,,606.3273077,624.2073173,-0.025835155,0.05935581,,9.38,9.38,0,1.6,2.317,0.690548123,40.84758744,,,,1,0,0,0,1,1,1
633.43,1,615.495,605.6054302,-0.072699059,0.034454333,-2.76,,606.7307692,634.1394371,-0.011192632,0.06039435,,1.1,1.1,0,1.655,1.379,1.200145033,54.54845089,,,,1,0,0,0,0,1,1
634.53,1,618.3458333,607.5654922,-0.075568182,0.034268164,1.66,,607.4946154,634.5600433,-0.009475492,0.061479638,,0.55,0.55,0,1.655,1.821,0.908841296,47.61219793,,,,1,0,0,0,1,1,1
635.08,1,620.875,609.6131088,-0.076247273,0.033742293,-2.76,,608.2584615,635.1199967,-0.008616922,0.062352075,,2.21,2.21,0,2.042,1.766,1.156285391,53.62394958,,,,1,0,0,0,0,1,1
637.29,1,623.1283333,611.6923741,-0.074513506,0.03309786,-4.97,,609.1073077,637.4569233,-0.005167031,0.063188837,,-3.86,0,3.86,2.042,1.545,1.321682848,56.92779481,,,,1,0,0,0,0,1,1
633.43,1,624.9216667,613.7276499,-0.080119082,0.032567372,6.62,,609.7653846,633.1202367,-0.034479079,0.063836052,,-2.76,0,2.76,1.656,2.318,0.714408973,41.67086059,,,,1,0,0,0,1,1,1
630.67,1,626.485,615.6903191,-0.084127215,0.031610224,25.38,,610.8265385,630.4815203,-0.053801029,0.064503874,,2.76,2.76,0,1.38,3.918,0.352220521,26.04756512,,,,1,0,0,0,1,1,1
633.43,1,627.7725,617.5491162,-0.080119082,0.030317771,33.1,,612.015,633.6568061,-0.062848604,0.065198941,,6.07,6.07,0,1.38,4.69,0.29424307,22.73476112,,,,1,0,0,0,1,1,1
639.5,1,629.4741667,619.3837394,-0.071304095,0.02918532,36.41,,613.5642308,639.9494765,-0.058478843,0.065691619,,1.1,1.1,0,1.38,5.021,0.274845648,21.55913139,,,,1,0,0,0,1,1,1
640.6,1,631.3133333,621.2190615,-0.069706651,0.028462958,38.62,,615.0923077,640.6500403,-0.056859339,0.066080405,,-9.38,0,9.38,1.38,5.242,0.263258298,20.83962549,,,,1,0,0,0,1,1,1
631.22,1,632.8766667,623.0125392,-0.083328493,0.02777634,43.59,,616.6838462,630.4946123,-0.070669297,0.066580761,,-0.55,0,0.55,0.883,5.242,0.168447158,14.41632653,,,,1,0,0,0,1,1,1
630.67,1,633.6583333,624.6503537,-0.084127215,0.026694739,35.86,,618.6361538,630.6834914,-0.071479049,0.067195277,,5.52,5.52,0,1.656,5.242,0.315909958,24.00695854,,,,1,0,0,0,1,1,1
636.19,1,634.67,626.1918377,-0.07611095,0.025356333,30.89,,620.7373077,636.6135776,-0.06335208,0.06769037,,-3.87,0,3.87,1.656,4.745,0.348998946,25.87095766,,,,1,0,0,0,1,1,1
632.32,1,634.5775,627.4819396,-0.081731049,0.024096253,39.18,,622.5196154,631.9897248,-0.074324028,0.068054568,,0,0,0,1.269,5.187,0.244650087,19.65613383,,,,1,0,0,0,1,1,1
632.32,1,634.3933333,628.545231,-0.081731049,0.02232081,50.77,,624.1746154,632.3454058,-0.078787879,0.068447643,,7.73,7.73,0,1.269,6.346,0.199968484,16.664478,,,,1,0,0,0,1,1,1
640.05,1,634.8075,629.508657,-0.070505373,0.020279659,46.35,,625.8938462,640.6426611,-0.069018182,0.068844813,,16,16,0,1.269,5.904,0.214939024,17.69134253,,,,1,0,0,0,1,1,1
656.05,1,636.3708333,630.5643764,-0.047269823,0.020105769,31.45,,628.0373077,657.2351799,-0.047269823,0.069250005,,10.48,10.48,0,1.269,4.414,0.287494336,22.32975541,,,,1,0,0,0,1,1,1
666.53,1,639.1291667,631.8820365,-0.032050537,0.022305879,22.07,,630.4142308,667.2449862,-0.032050537,0.069395811,,9.38,9.38,0,1.269,3.476,0.365074799,26.74394099,,,,1,0,1,0,1,1,1
675.91,0,642.8991667,633.5769796,-0.018428696,0.025352093,10.49,,632.9396154,676.5765395,-0.018428696,0.069290826,,3.31,3.31,0,1.489,2.538,0.586682427,36.97541594,,,,1,0,0,0,1,1,0
679.22,0,646.715,635.5982135,-0.013621841,0.028749162,5.52,,635.5284615,679.4233431,-0.013621841,0.068885821,,-4.41,0,4.41,1.655,2.207,0.749886724,42.85344381,,,,1,0,1,0,1,1,0
674.81,0,649.6575,637.7611806,-0.02002614,0.03135235,1.1,,637.9476923,674.4551275,-0.02002614,0.068363091,,-8.28,0,8.28,2.097,2.207,0.950158586,48.72211896,,,,1,0,0,0,1,1,0
666.53,0,651.8183333,639.9238195,-0.032050537,0.033633977,1.66,,639.815,665.9203748,-0.032050537,0.067944929,,0.55,0.55,0,2.041,2.207,0.924784776,48.04613936,,,,1,0,1,0,1,1,0
667.08,0,654.8066667,642.2134883,-0.031251815,0.035210513,-1.65,,641.6611538,667.1692019,-0.031251815,0.067861,,4.42,4.42,0,2.317,2.152,1.076672862,51.84605057,,,,1,0,1,0,0,1,0
671.5,0,658.2091667,644.6743619,-0.024832994,0.036516599,-2.21,,643.6984615,671.8331383,-0.024832994,0.067878958,,11.59,11.59,0,2.317,2.096,1.105438931,52.50396556,,,,1,0,1,0,0,1,0
683.09,0,662.1175,647.3579216,-0.008001743,0.037654349,-19.32,,646.415,683.9559124,-0.008001743,0.067627165,,3.31,3.31,0,2.869,0.937,3.06189968,75.3809774,,,,1,0,0,0,0,0,0
686.4,0,666.6241667,650.3219593,-0.003194888,0.038144012,-24.28,,648.9192308,686.5880067,-0.003194888,0.066891967,,1.1,1.1,0,3.034,0.606,5.00660066,83.35164835,,,,1,0,1,0,0,0,0
687.5,0,671.2225,653.5374271,-0.001597444,0.037849042,-30.9,,651.3596154,687.5701533,-0.001597444,0.065843326,,1.1,1.1,0,3.586,0.496,7.22983871,87.84909358,,,,1,0,1,0,0,0,0
688.6,0,675.2683333,656.8806434,0,0.036864257,-33.1,,653.4815385,688.679219,0,0.064664558,,-2.2,0,2.2,3.696,0.386,9.575129534,90.54385105,,,,1,0,0,0,0,0,0
686.4,0,677.7975,660.0986214,0,0.035571153,-30.9,,655.4765385,686.2246755,0,0.063394043,,-1.66,0,1.66,3.476,0.386,9.005181347,90.00517866,,,,1,0,0,0,0,0,0
684.74,0,679.315,663.0549873,0,0.034180924,-39.73,,657.3865385,684.6257942,0,0.062461321,,-8.83,0,8.83,4.359,0.386,11.29274611,91.86512118,,,,1,0,0,0,0,0,0
675.91,0,679.315,665.5565277,0,0.03265363,-28.69,,658.8719231,675.2395543,0,0.061907464,,-7.72,0,7.72,3.476,0.607,5.726523888,85.13348028,,,,1,0,0,0,0,0,0
668.19,0,678.3958333,667.5318055,-0.001643533,0.032129583,-12.14,,660.2088462,667.6477266,-0.001643533,0.06154402,,-2.76,0,2.76,2.704,1.49,1.814765101,64.47305675,,,,1,0,0,0,0,1,0
665.43,0,677.6141667,669.082938,-0.005767306,0.032292672,-10.48,,661.5457692,665.2594056,-0.005767306,0.061281708,,3.86,3.86,0,2.538,1.49,1.703355705,63.00893744,,,,1,1,0,0,0,1,0
669.29,0,677.8441667,670.4308193,0,0.032860408,-13.24,,662.925,669.6000457,0,0.060874598,,-5.52,0,5.52,2.538,1.214,2.090609555,67.64392324,,,,1,1,0,0,0,1,0
663.77,0,677.5683333,671.5288984,0,0.032874759,-22.07,,663.8584615,663.3215349,0,0.06051204,,-1.65,0,1.65,3.421,1.214,2.817957166,73.80798274,,,,1,1,0,0,0,0,0
662.12,0,676.7866667,672.3377858,0,0.032719211,-30.9,,664.6861538,662.0275742,0,0.060285634,,-5.52,0,5.52,4.304,1.214,3.545304778,77.9992751,,,,1,1,0,0,0,0,0
656.6,0,674.5791667,672.6826137,0,0.032301726,-33.11,,665.6623077,656.1824943,0,0.059896146,,-1.1,0,1.1,4.525,1.214,3.727347611,78.84648894,,,,1,1,0,0,0,0,0
655.5,0,672.0041667,672.5782372,-0.000838351,0.031831356,-40.28,,666.6173077,655.4475004,-0.000838351,0.059588015,,0,0,0,5.242,1.214,4.317957166,81.19578686,,,,1,1,0,0,0,0,0
655.5,0,669.3375,672.0796622,-0.000838351,0.031055807,-40.28,,667.36,655.5040384,-0.000838351,0.059078916,,-10.49,0,10.49,5.242,1.214,4.317957166,81.19578686,,,,1,1,0,0,0,0,0
645.01,0,665.705,671.098945,-0.016827986,0.029966313,-29.79,,667.8480769,644.2027663,-0.016827986,0.058287297,,2.21,2.21,0,4.193,1.214,3.453871499,77.54762345,,,,0,1,0,0,0,0,0
647.22,0,662.44,669.7667996,-0.01345934,0.029611772,-25.93,,668.4211538,647.4520949,-0.01345934,0.057760456,,8.83,8.83,0,4.193,1.6,2.620625,72.38045917,,,,0,1,0,0,0,0,0
656.05,0,660.0491667,668.2717791,0,0.028556145,-34.21,,669.0365385,656.7113773,0,0.057011383,,-1.1,0,1.1,4.193,0.772,5.43134715,84.45115811,,,,0,1,0,0,0,0,0
654.95,0,658.3025,666.7380439,-0.001676701,0.026201261,-35.32,,668.9942308,654.8145094,-0.001676701,0.055683019,,1.1,1.1,0,4.304,0.772,5.575129534,84.79117415,,,,0,1,1,0,0,0,0
656.05,0,657.2908333,665.2846269,0,0.023384976,-39.18,,668.5911538,656.1450377,0,0.054193794,,-14.35,0,14.35,4.58,0.662,6.918429003,87.37123235,,,,0,1,0,0,0,0,0
641.7,0,655.3133333,663.7505817,0,0.019184419,-22.07,,667.2753846,640.5888433,0,0.052545865,,-10.48,0,10.48,3.145,0.938,3.352878465,77.02669606,,,,0,1,0,0,0,0,0
631.22,0,652.1408333,661.9644666,0,0.018170805,-7.73,,665.4292308,630.4993197,0,0.051574781,,-7.73,0,7.73,2.097,1.324,1.583836858,61.29786612,,,,0,1,0,0,0,1,0
623.49,0,648.7841667,659.9367281,0,0.018546741,-3.31,,663.4553846,622.9508216,0,0.05116084,,-8.27,0,8.27,1.655,1.324,1.25,55.55555556,,,,0,1,0,0,0,1,0
615.22,0,644.8758333,657.6196674,-0.013264046,0.02102667,2.76,,661.4819231,614.6253214,-0.013264046,0.050968561,,0,0,0,1.048,1.324,0.791540785,44.18212479,,,,0,1,0,0,1,1,0
615.22,0,641.4275,655.1285647,-0.013264046,0.025296278,0,,659.4873077,615.2657445,-0.013264046,0.050944926,,0,0,0,1.324,1.324,1,50,,,,0,1,0,0,0,1,0
615.22,0,638.0708333,652.5042984,-0.013264046,0.030221265,-7.17,,657.3226923,615.2164812,-0.013264046,0.051048342,,6.07,6.07,0,2.041,1.324,1.541540785,60.653789,,,,0,1,0,0,0,1,0
621.29,0,635.22,649.8451755,-0.003528525,0.033837021,-17.66,,654.9457692,621.7571938,-0.003528525,0.05085991,,0.55,0.55,0,2.483,0.717,3.463040446,77.59375,,,,0,1,0,0,0,0,0
621.84,0,633.2891667,647.2980972,-0.002646394,0.035630173,-24.28,,652.4626923,621.8463697,-0.002646394,0.050253859,,-2.21,0,2.21,3.09,0.662,4.667673716,82.35607676,,,,0,1,0,0,0,0,0
619.63,0,630.99,644.7891592,-0.006190957,0.036071458,-24.83,,649.8523077,619.45951,-0.006190957,0.04944869,,-2.76,0,2.76,3.145,0.662,4.750755287,82.61097977,,,,0,1,1,0,0,0,0
616.87,0,627.725,642.1639039,-0.010617652,0.036517276,-19.58,,647.0934615,616.6708069,-0.010617652,0.04851451,,2.76,2.76,0,2.869,0.911,3.149286498,75.8994709,,,,0,1,1,0,0,0,0
619.63,0,624.7816667,639.4897136,-0.006190957,0.036878277,-22.34,,644.5253846,619.8576302,-0.006190957,0.047578106,,3.86,3.86,0,2.869,0.635,4.518110236,81.87785388,,,,0,1,1,0,0,0,0
623.49,0,622.0683333,636.8095012,0,0.03707331,-23.72,,642.1696154,623.7694131,0,0.046610962,,-3.31,0,3.31,2.869,0.497,5.772635815,85.23469994,,,,0,1,0,0,0,0,0
620.18,0,620.275,634.2657318,0,0.036592411,-19.31,,640.0261538,619.9038913,0,0.045366469,,-2.2,0,2.2,2.538,0.607,4.18121911,80.69952305,,,,0,1,0,0,0,0,0
617.98,0,619.1716667,631.943568,0,0.036053775,-17.66,,638.095,617.8320084,0,0.044267841,,-2.76,0,2.76,2.373,0.607,3.909390445,79.63087248,,,,0,1,0,0,0,0,0
615.22,0,618.4825,629.8726344,0,0.035196413,-16,,636.1638462,615.0190763,0,0.043260761,,-7.17,0,7.17,2.207,0.607,3.635914333,78.42928216,,,,0,1,0,0,0,0,0
608.05,0,617.885,628.028383,-0.001805795,0.034352688,-3.87,,633.8084615,607.5139172,0,0.042451337,,-4.42,0,4.42,1.49,1.103,1.350861287,57.46239877,,,,0,1,0,0,0,1,0
603.63,0,616.9191667,626.3192728,-0.009061807,0.034036144,-1.65,,631.4953846,603.3312371,-0.000910325,0.042025752,,-6.07,0,6.07,1.268,1.103,1.149592022,53.4795445,,,,0,1,0,0,0,1,0
597.56,0,615.4475,624.6466923,-0.019026512,0.033542068,3.86,,629.0123077,597.1160587,-0.019026512,0.041684687,,-2.76,0,2.76,0.717,1.103,0.650045331,39.3956044,,,,0,1,1,0,1,1,0
594.8,0,613.24,622.8918166,-0.023557416,0.033305293,14.35,,626.6353846,594.6218416,-0.023557416,0.041563382,,2.49,2.49,0,0.441,1.876,0.235074627,19.03323263,,,,0,1,1,0,1,1,0
